asset,amount,activity_type,timestamp,user_id
NGN,5000,withdrawal,2025-01-18T10:28:06.985691Z,521-1571-1521-1561-1102
NGN,600,withdrawal,2025-01-18T10:28:21.065225Z,551-1971-1521-1561-152
NGN,50200,withdrawal,2025-01-18T10:28:58.566224Z,521-11011-1521-1571-155
NGN,60000,withdrawal,2025-01-18T10:28:28.127947Z,531-1501-1521-1571-148
USDT,7.445,deposit,2025-01-18T10:28:35.065947Z,501-1561-1521-1971-1102
NGN,10487,withdrawal,2025-01-18T10:28:43.694046Z,561-11011-1521-1571-151
NGN,43500,withdrawal,2025-01-18T10:28:46.095045Z,521-11011-1521-1571-155
NGN,24900,withdrawal,2025-01-18T10:29:20.854091Z,551-1981-1521-1571-1102
NGN,50009,withdrawal,2025-01-18T10:29:25.009233Z,981-1971-1521-1981-1100
NGN,8957,withdrawal,2025-01-18T10:29:50.543249Z,521-1571-1521-1561-154
NGN,10000,withdrawal,2025-03-12T12:46:22.706512Z,501-1541-1521-1571-199
NGN,6900,withdrawal,2025-01-18T10:30:14.717371Z,541-1501-1521-1981-155
NGN,2100,withdrawal,2025-01-18T10:30:20.292652Z,1011-1511-1521-1571-199
NGN,10000,withdrawal,2025-01-18T10:30:21.121867Z,571-1541-1521-1981-1101
NGN,30000,withdrawal,2025-01-18T10:30:27.467532Z,531-1561-1521-1561-198
NGN,30000,withdrawal,2025-01-18T10:30:29.413476Z,521-1991-1521-1571-157
LTC,0.008975,withdrawal,2025-01-18T10:27:17.196772Z,521-1561-1521-1971-150
LTC,0.003975,withdrawal,2025-01-18T10:25:45.681611Z,481-1971-1521-1971-154
NGN,10713,withdrawal,2025-01-18T10:30:54.78484Z,491-11021-1521-1571-1100
NGN,30581,withdrawal,2025-01-18T10:31:21.750873Z,981-1561-1521-1981-157
USDT,399.033506,withdrawal,2025-01-18T10:28:23.709361Z,1011-1501-1521-1571-1101
NGN,18400,withdrawal,2025-01-18T10:31:50.694117Z,971-1531-1521-1571-199
NGN,8000,withdrawal,2025-01-18T10:31:51.980267Z,1011-1981-1521-1971-155
NGN,19847,withdrawal,2025-01-18T10:31:54.237299Z,541-1551-1521-1561-154
NGN,67543,withdrawal,2025-01-18T10:32:24.075811Z,561-1511-1521-1971-150
NGN,8000,withdrawal,2025-01-18T10:32:41.219922Z,571-11011-1521-1571-157
NGN,20000,withdrawal,2025-01-18T10:32:48.57351Z,571-11011-1521-1571-157
ETH,0.00384803,deposit,2025-01-18T10:32:51.283111Z,531-11011-1521-1971-1101
NGN,104000,withdrawal,2025-01-18T10:33:03.087562Z,511-11001-1521-1981-150
NGN,10000,withdrawal,2025-01-18T10:33:38.065574Z,521-11011-1521-1981-157
TRX,67.089477,deposit,2025-01-18T10:33:47.213226Z,521-1991-1521-1971-152
NGN,10200,withdrawal,2025-01-18T10:33:56.454619Z,1021-11011-1521-1971-155
NGN,3017,withdrawal,2025-01-18T10:34:01.612637Z,1021-1541-1521-1981-151
NGN,200000,deposit,2025-01-18T10:34:03.959628Z,501-1971-1521-1561-157
NGN,177000,withdrawal,2025-01-18T10:34:07.589392Z,511-1971-1521-1571-157
NGN,30000,withdrawal,2025-01-18T10:34:27.159526Z,541-1511-1521-1971-152
NGN,300000,withdrawal,2025-01-18T10:34:31.507641Z,491-1491-1521-1981-153
NGN,300000,deposit,2025-01-18T10:34:31.565329Z,501-1971-1521-1561-157
NGN,15000,withdrawal,2025-01-18T10:34:48.901271Z,531-1541-1521-1561-148
SOL,0.09,deposit,2025-01-18T10:34:52.253622Z,1021-11011-1521-1981-157
NGN,7980,withdrawal,2025-01-18T10:35:42.171204Z,531-11011-1521-1971-150
NGN,9500,withdrawal,2025-01-18T10:35:50.757597Z,541-11001-1521-1981-155
NGN,5800,withdrawal,2025-01-18T10:35:53.154712Z,491-1551-1521-1981-153
NGN,3100,withdrawal,2025-01-18T10:36:29.621587Z,981-1561-1521-1561-150
NGN,1500,withdrawal,2025-01-18T10:36:36.303012Z,561-11001-1521-1971-150
BTC,0.00119468,deposit,2025-03-12T12:46:51.131938Z,971-1571-1521-1981-156
NGN,121000,withdrawal,2025-03-12T14:34:24.203504Z,1021-1491-1521-1561-149
NGN,5000,withdrawal,2025-03-12T15:46:21.901625Z,551-1571-1521-1971-152
NGN,100000,withdrawal,2025-03-12T16:40:22.374256Z,551-1551-1521-1971-1102
ETH,0.004317,deposit,2025-01-18T10:36:52.50187Z,971-11011-1521-1571-1102
NGN,70000,withdrawal,2025-01-18T10:37:12.624522Z,521-1491-1521-1981-151
NGN,50000,withdrawal,2025-01-18T10:37:17.907877Z,541-1551-1521-1561-155
NGN,9994,withdrawal,2025-03-12T12:46:56.724681Z,981-11011-1521-1571-150
NGN,12200,withdrawal,2025-01-18T10:37:28.875184Z,501-1561-1521-1971-1102
NGN,32319,withdrawal,2025-03-12T14:34:46.485584Z,481-11001-1521-1971-1102
BTC,0.00021103,deposit,2025-03-12T12:46:57.690631Z,571-11011-1521-1571-157
NGN,60000,withdrawal,2025-03-12T16:40:30.717381Z,551-11021-1521-1571-197
NGN,480000,withdrawal,2025-03-12T17:46:20.027578Z,551-11021-1521-1571-197
NGN,390000,withdrawal,2025-03-12T17:46:20.384223Z,541-1561-1521-1971-154
USDT,35,deposit,2025-01-18T10:39:40.688671Z,551-11021-1521-1561-157
NGN,200000,deposit,2025-01-18T10:39:43.333999Z,991-1491-1521-1971-154
NGN,11445,withdrawal,2025-01-18T10:39:51.638557Z,971-11021-1521-1971-1101
NGN,60000,withdrawal,2025-01-18T10:39:52.774965Z,511-1481-1521-1571-154
NGN,20000,withdrawal,2025-01-18T10:39:57.224006Z,501-1981-1521-1981-199
NGN,40000,withdrawal,2025-01-18T10:40:24.074822Z,1001-1521-1521-1571-149
NGN,10000,withdrawal,2025-01-18T10:40:40.577862Z,501-11021-1521-1971-155
NGN,60000,withdrawal,2025-01-18T10:40:52.220082Z,511-11011-1521-1971-151
NGN,60000,withdrawal,2025-01-18T10:41:11.797369Z,1021-1981-1521-1971-157
NGN,9100,withdrawal,2025-01-18T10:41:12.800777Z,981-1981-1521-1981-1100
NGN,60000,withdrawal,2025-01-18T10:41:13.51669Z,1021-11011-1521-1971-156
NGN,50100,withdrawal,2025-01-18T10:41:13.678863Z,1001-1991-1521-1571-149
NGN,50000,withdrawal,2025-04-01T11:26:38.192086Z,541-1491-1521-1971-1101
NGN,249980,withdrawal,2025-01-18T10:41:57.424639Z,481-1561-1521-1571-149
NGN,19591459,withdrawal,2025-01-18T10:42:09.52132Z,521-1571-1521-1981-1102
NGN,155150,deposit,2025-01-18T10:42:16.563453Z,521-1971-1521-1561-197
NGN,49100,withdrawal,2025-01-18T10:42:33.767651Z,551-11021-1521-1561-157
NGN,47400,withdrawal,2025-01-18T10:42:36.945433Z,551-11021-1521-1561-157
NGN,60000,withdrawal,2025-01-18T10:43:29.774477Z,511-11011-1521-1971-151
USDT,19,deposit,2025-01-18T10:43:51.076408Z,511-1551-1521-1571-150
NGN,40000,withdrawal,2025-01-18T10:44:02.832638Z,1001-1521-1521-1571-149
USDT,55.5974,deposit,2025-01-18T10:44:30.913591Z,501-1531-1521-1571-1101
NGN,20100,withdrawal,2025-01-18T10:45:01.465443Z,1021-1501-1521-1561-149
NGN,5000,withdrawal,2025-01-18T10:45:25.197139Z,531-11001-1521-1981-148
NGN,39270,withdrawal,2025-01-18T10:45:48.534928Z,971-1971-1521-1561-1102
NGN,40782,withdrawal,2025-01-18T10:46:05.911658Z,511-1481-1521-1571-154
NGN,50000,withdrawal,2025-01-18T10:46:15.494941Z,551-1971-1521-1561-148
NGN,60000,withdrawal,2025-03-12T12:47:26.152508Z,511-11001-1521-1981-151
NGN,32500,withdrawal,2025-01-18T10:47:10.71362Z,991-1481-1521-1561-154
NGN,13960,withdrawal,2025-01-18T10:47:24.461966Z,1001-1991-1521-1971-154
NGN,198000,withdrawal,2025-03-12T17:18:11.459612Z,991-1491-1521-1981-157
NGN,198000,deposit,2025-03-12T17:18:11.501078Z,481-11011-1521-1971-1100
NGN,5000,withdrawal,2025-03-12T15:46:48.515098Z,971-1551-1521-1571-156
NGN,77000,withdrawal,2025-01-18T10:48:18.682569Z,501-1981-1521-1981-199
NGN,13100,withdrawal,2025-03-12T12:48:05.379274Z,1011-11001-1521-1981-1101
NGN,46194,withdrawal,2025-03-12T12:48:07.745607Z,541-1971-1521-1571-157
NGN,10000,withdrawal,2025-01-18T10:49:03.691185Z,511-1491-1521-1571-156
NGN,4000,withdrawal,2025-01-18T10:49:08.888817Z,1011-1491-1521-1971-198
NGN,5000,withdrawal,2025-03-12T12:48:10.545553Z,1001-1981-1521-1571-157
NGN,60000,withdrawal,2025-01-18T10:49:55.43435Z,571-11001-1521-1561-198
USDT,13,deposit,2025-01-18T10:50:20.308982Z,991-1521-1521-1561-157
NGN,7080,deposit,2025-03-12T14:35:20.544305Z,551-11021-1521-1971-199
NGN,24552,withdrawal,2025-01-18T10:50:46.520951Z,1001-1531-1521-1571-149
NGN,5000,withdrawal,2025-01-18T10:51:23.139249Z,991-1521-1521-1561-157
NGN,5607,withdrawal,2025-03-12T15:46:56.90167Z,971-1551-1521-1571-156
NGN,5607,deposit,2025-03-12T15:46:56.906052Z,551-11021-1521-1971-199
NGN,9066,deposit,2025-03-12T15:46:58.828867Z,551-11021-1521-1971-199
NGN,2000,withdrawal,2025-03-12T17:38:12.233007Z,971-1511-1521-1561-154
NGN,20150,deposit,2025-01-18T10:51:41.482772Z,971-1521-1521-1981-154
BTC,0.00014586,deposit,2025-01-18T10:52:07.922897Z,531-1521-1521-1561-148
BTC,0.0001458,deposit,2025-01-18T10:52:08.259083Z,531-1521-1521-1561-148
BTC,0.00038789,deposit,2025-01-18T10:52:08.449372Z,971-11001-1521-1561-157
BTC,0.0005919,deposit,2025-01-18T10:52:20.977468Z,511-1501-1521-1971-1101
NGN,31032,withdrawal,2025-03-12T17:18:24.50065Z,541-1541-1521-1981-197
NGN,3000,withdrawal,2025-03-12T17:18:25.564402Z,491-1981-1521-1981-157
TRX,16,withdrawal,2025-03-12T17:38:10.623474Z,481-1531-1521-1971-152
BTC,0.00067883,deposit,2025-01-18T10:52:26.792727Z,1001-1971-1521-1981-1102
NGN,60000,withdrawal,2025-01-18T10:52:30.15737Z,531-1981-1521-1981-150
LTC,0.03881594,deposit,2025-01-18T10:52:41.966661Z,1001-1531-1521-1981-153
NGN,20000,withdrawal,2025-01-18T10:53:17.850345Z,1001-1971-1521-1981-1102
NGN,10200,withdrawal,2025-01-18T10:53:46.886279Z,1001-1571-1521-1981-157
USDT,90.00000698,deposit,2025-01-18T10:54:07.268229Z,971-1501-1521-1971-153
NGN,49860,withdrawal,2025-01-18T10:54:27.582481Z,521-1561-1521-1561-151
NGN,50009,withdrawal,2025-01-18T10:54:31.221175Z,991-1501-1521-1981-199
BTC,0.00048,deposit,2025-01-18T10:54:49.15521Z,481-11011-1521-1981-155
BTC,0.00205506,deposit,2025-01-18T10:54:50.011085Z,1011-1571-1521-1971-1102
NGN,40000,withdrawal,2025-01-18T10:54:57.235153Z,571-11011-1521-1971-1101
BTC,0.0029,deposit,2025-01-18T10:54:59.835739Z,481-11011-1521-1981-155
NGN,3377,withdrawal,2025-03-12T12:48:31.534231Z,551-11011-1521-1981-150
NGN,3377,deposit,2025-03-12T12:48:31.539476Z,551-11021-1521-1971-199
BTC,0.01557,deposit,2025-03-12T12:48:36.040918Z,571-1991-1521-1981-154
BTC,0.0004235,deposit,2025-01-18T10:55:01.765423Z,491-1531-1521-1981-197
BTC,0.00092467,deposit,2025-01-18T10:55:05.978615Z,501-1501-1521-1971-154
NGN,30000,withdrawal,2025-01-18T10:55:12.100789Z,1011-1561-1521-1981-151
NGN,31008,withdrawal,2025-03-12T17:52:52.591808Z,541-1481-1521-1571-1100
BTC,0.00020422,deposit,2025-01-18T10:55:14.346808Z,481-11001-1521-1981-149
NGN,60000,withdrawal,2025-01-18T10:55:20.461698Z,571-11011-1521-1971-1101
NGN,481000,withdrawal,2025-01-18T10:55:26.10041Z,1021-1991-1521-1561-148
NGN,50000,withdrawal,2025-01-18T10:55:31.622301Z,991-1501-1521-1981-199
NGN,100000,deposit,2025-01-18T10:55:44.96886Z,991-1491-1521-1971-154
NGN,30992,withdrawal,2025-01-18T10:56:13.48242Z,481-1511-1521-1571-153
NGN,10180,withdrawal,2025-01-18T10:56:31.601386Z,481-1571-1521-1981-150
NGN,10000,withdrawal,2025-01-18T10:56:51.946903Z,991-1541-1521-1561-155
NGN,5000,withdrawal,2025-01-18T10:56:59.561732Z,991-1541-1521-1561-155
NGN,50000,withdrawal,2025-01-18T10:57:11.913212Z,531-1981-1521-1981-150
NGN,31100,withdrawal,2025-01-18T10:57:23.226788Z,511-1551-1521-1571-150
NGN,20000,withdrawal,2025-01-18T10:57:31.029633Z,1021-1511-1521-1571-198
NGN,25000,withdrawal,2025-01-18T10:57:31.825266Z,511-1491-1521-1561-1101
NGN,5100,deposit,2025-03-12T15:47:08.499067Z,551-11021-1521-1971-199
NGN,52150,withdrawal,2025-04-01T11:29:01.479715Z,531-1531-1521-1971-1102
SOL,0.03924966,deposit,2025-01-18T10:58:01.699951Z,531-1981-1521-1981-150
NGN,70000,withdrawal,2025-01-18T10:58:57.1686Z,561-1971-1521-1571-1101
NGN,30000,withdrawal,2025-01-18T10:59:03.529797Z,971-1511-1521-1571-149
NGN,10000,withdrawal,2025-01-18T10:59:09.373092Z,971-1511-1521-1571-149
NGN,60000,withdrawal,2025-03-12T12:49:27.397045Z,991-1561-1521-1971-155
ETH,0.01307446,deposit,2025-01-18T10:59:21.907656Z,531-1981-1521-1981-150
NGN,50000,withdrawal,2025-01-18T10:59:26.064693Z,521-11011-1521-1981-1101
NGN,15000,withdrawal,2025-01-18T10:59:39.505392Z,511-1501-1521-1561-155
NGN,30000,withdrawal,2025-01-18T10:59:51.127543Z,481-11001-1521-1981-149
NGN,7703,withdrawal,2025-03-12T12:49:29.594998Z,1011-1481-1521-1561-198
NGN,20000,withdrawal,2025-03-12T12:49:57.477794Z,501-1501-1521-1971-197
NGN,14951,withdrawal,2025-03-12T14:36:18.452658Z,991-1541-1521-1971-153
NGN,26611,withdrawal,2025-01-18T11:00:05.131341Z,561-1531-1521-1981-198
NGN,51500,withdrawal,2025-01-18T11:00:33.346826Z,561-11021-1521-1971-198
ETH,0.05523537,deposit,2025-03-12T14:36:29.869232Z,511-11011-1521-1971-151
ETH,0.03930345,deposit,2025-05-08T15:19:11.123943Z,1011-1511-1521-1971-150
ETH,0.00104409,deposit,2025-01-18T11:00:56.662171Z,531-11011-1521-1971-1101
LTC,0.014975,withdrawal,2025-03-12T17:18:39.087645Z,521-1981-1521-1571-148
NGN,16000,withdrawal,2025-05-08T15:19:12.174769Z,491-1981-1521-1981-157
NGN,1170,withdrawal,2025-01-18T11:02:36.41412Z,1011-1511-1521-1571-1102
NGN,19982,withdrawal,2025-01-18T11:02:59.645516Z,1011-1531-1521-1981-157
NGN,50000,withdrawal,2025-01-18T11:03:06.310268Z,981-1541-1521-1561-152
USDT,20,deposit,2025-01-18T11:03:11.994127Z,501-1991-1521-1561-154
NGN,6190,withdrawal,2025-01-18T11:03:25.161393Z,481-1491-1521-1571-198
NGN,22145,withdrawal,2025-01-18T11:03:39.44138Z,1011-1531-1521-1981-157
NGN,40000,withdrawal,2025-01-18T11:03:44.855598Z,551-1991-1521-1571-148
NGN,50000,withdrawal,2025-01-18T11:03:55.740455Z,551-1991-1521-1571-148
SOL,0.445953,deposit,2025-01-18T11:04:02.317774Z,1021-1481-1521-1561-1100
NGN,8902,withdrawal,2025-01-18T11:04:30.440246Z,521-11011-1521-1571-1101
USDT,20,deposit,2025-01-18T11:05:15.965021Z,541-1491-1521-1561-155
NGN,10000,withdrawal,2025-01-18T11:05:26.612135Z,1021-1551-1521-1571-155
NGN,96212,withdrawal,2025-01-18T11:05:42.830209Z,981-1501-1521-1981-149
SOL,0.0204876,deposit,2025-01-18T11:05:47.8685Z,531-11011-1521-1971-1101
NGN,10000,withdrawal,2025-01-18T11:05:59.40305Z,561-1501-1521-1561-199
NGN,300000,withdrawal,2025-01-18T11:06:04.498861Z,561-1501-1521-1561-199
NGN,300000,deposit,2025-01-18T11:06:04.504098Z,501-1971-1521-1561-157
USDT,269,deposit,2025-01-18T11:06:25.511931Z,541-1531-1521-1971-198
NGN,50100,withdrawal,2025-01-18T11:06:42.66528Z,1001-11011-1521-1971-1101
NGN,90000,deposit,2025-03-12T15:47:29.53993Z,991-1491-1521-1971-154
NGN,9882,withdrawal,2025-01-18T11:07:06.51574Z,1001-1991-1521-1971-154
USDT,37,deposit,2025-03-12T17:18:54.984967Z,541-1511-1521-1981-150
NGN,39000,withdrawal,2025-01-18T11:08:03.204455Z,521-1571-1521-1561-154
NGN,4000,withdrawal,2025-03-12T12:51:26.324715Z,551-1571-1521-1971-152
NGN,61882,withdrawal,2025-03-12T14:37:02.474267Z,511-1541-1521-1561-156
NGN,9245,withdrawal,2025-03-12T12:51:33.773514Z,551-11001-1521-1571-153
NGN,40000,withdrawal,2025-01-18T11:09:06.490048Z,1001-1521-1521-1571-149
LTC,2.34063071,deposit,2025-03-12T14:37:12.434295Z,971-1561-1521-1981-198
NGN,868000,withdrawal,2025-03-12T15:47:30.098733Z,481-11011-1521-1971-1100
NGN,147280,withdrawal,2025-01-18T11:09:46.206104Z,971-1501-1521-1971-153
NGN,50000,withdrawal,2025-01-18T11:09:52.202341Z,521-11011-1521-1981-1101
NGN,120000,deposit,2025-03-12T12:51:40.639968Z,481-11011-1521-1971-1100
SOL,0.12810312,deposit,2025-01-18T11:10:09.55937Z,501-11011-1521-1971-157
ETH,0.02368742,deposit,2025-01-18T11:10:30.169517Z,531-1981-1521-1981-150
NGN,30000,withdrawal,2025-01-18T11:11:02.767162Z,991-1491-1521-1971-154
NGN,140000,withdrawal,2025-01-18T11:11:32.390404Z,1011-1571-1521-1971-1102
NGN,10000,withdrawal,2025-01-18T11:12:01.308578Z,491-1511-1521-1971-197
NGN,50900,withdrawal,2025-01-18T11:12:37.215Z,481-1531-1521-1571-1101
NGN,3000,withdrawal,2025-03-12T12:51:42.231405Z,561-1571-1521-1561-1100
NGN,5100,withdrawal,2025-01-18T11:12:49.662236Z,521-1501-1521-1571-199
USDT,28.5,deposit,2025-01-18T11:12:56.907814Z,571-11011-1521-1971-1102
NGN,10167,withdrawal,2025-01-18T11:12:57.236441Z,981-1501-1521-1981-1102
USDT,15.0044917,deposit,2025-03-12T14:37:25.884676Z,1021-1561-1521-1571-154
NGN,8532,withdrawal,2025-01-18T11:13:00.243257Z,501-1511-1521-1981-1101
NGN,10000,withdrawal,2025-01-18T11:13:04.454328Z,501-1511-1521-1981-1101
BTC,0.00010661,deposit,2025-01-18T11:13:34.03976Z,981-11021-1521-1571-151
BTC,0.00043,deposit,2025-01-18T11:13:46.792479Z,561-11021-1521-1971-198
BTC,0.00430711,deposit,2025-01-18T11:13:47.694009Z,551-1981-1521-1971-197
BTC,0.0004593,deposit,2025-01-18T11:13:57.167409Z,521-11001-1521-1561-198
BTC,0.0004085,deposit,2025-01-18T11:13:57.952036Z,991-1561-1521-1981-1102
BTC,0.00017489,deposit,2025-01-18T11:13:58.030226Z,981-1481-1521-1971-1100
NGN,230000,deposit,2025-03-12T12:52:23.49162Z,991-1491-1521-1971-154
USDT,151.570244,deposit,2025-03-12T16:42:22.513762Z,991-1491-1521-1981-157
ETH,0.00940219,deposit,2025-03-12T16:42:32.959195Z,561-1481-1521-1971-1102
NGN,9000,withdrawal,2025-01-18T11:15:16.722593Z,1021-1511-1521-1571-157
TRX,37,deposit,2025-01-18T11:15:22.842368Z,981-1531-1521-1971-149
TRX,56.420794,deposit,2025-01-18T11:15:30.085393Z,501-1501-1521-1571-1100
NGN,50000,withdrawal,2025-01-18T11:15:31.525393Z,521-11011-1521-1981-1101
USDT,10,deposit,2025-01-18T11:15:39.804368Z,521-1571-1521-1561-154
NGN,320000,withdrawal,2025-03-12T12:52:43.377617Z,501-11001-1521-1561-154
NGN,320000,deposit,2025-03-12T12:52:43.384267Z,501-1971-1521-1561-157
NGN,50000,withdrawal,2025-01-18T11:16:04.390334Z,1001-1971-1521-1981-1102
NGN,100200,withdrawal,2025-03-12T12:52:46.159668Z,521-1991-1521-1971-155
NGN,6931,withdrawal,2025-01-18T11:16:21.494436Z,491-1981-1521-1561-1101
NGN,10000,withdrawal,2025-01-18T11:16:22.026253Z,991-11011-1521-1561-1100
NGN,30094,withdrawal,2025-01-18T11:16:40.455293Z,491-1531-1521-1981-197
NGN,40000,withdrawal,2025-01-18T11:16:49.27093Z,491-1531-1521-1981-197
NGN,50100,withdrawal,2025-01-18T11:17:06.106358Z,1001-11011-1521-1971-1101
NGN,200000,withdrawal,2025-01-18T11:17:06.856228Z,1011-1521-1521-1561-199
NGN,17000,withdrawal,2025-01-18T11:17:15.394703Z,551-1531-1521-1971-154
NGN,2100,withdrawal,2025-01-18T11:17:21.832301Z,551-1501-1521-1561-154
NGN,149225,deposit,2025-03-12T12:53:42.074535Z,991-1491-1521-1971-154
NGN,5100,withdrawal,2025-01-18T11:17:55.272703Z,511-1491-1521-1561-1101
NGN,11000,withdrawal,2025-01-18T11:18:08.273366Z,981-1541-1521-1981-155
NGN,100000,withdrawal,2025-03-12T14:37:51.563001Z,1011-1551-1521-1571-197
NGN,4715,withdrawal,2025-01-18T11:18:09.479908Z,501-1481-1521-1971-157
NGN,60000,withdrawal,2025-01-18T11:18:15.735015Z,511-1501-1521-1971-1101
NGN,6000,withdrawal,2025-01-18T11:19:14.241139Z,531-1561-1521-1561-198
NGN,15000,withdrawal,2025-01-18T11:19:20.951909Z,971-1481-1521-1981-1102
NGN,9000,withdrawal,2025-01-18T11:20:03.215224Z,501-11011-1521-1971-157
ETH,0.00767558,deposit,2025-01-18T11:20:07.641795Z,981-1551-1521-1561-197
NGN,2000000,withdrawal,2025-01-18T11:20:17.438244Z,501-1971-1521-1561-157
NGN,17400,withdrawal,2025-01-18T11:20:26.371188Z,981-11021-1521-1571-151
USDT,45,deposit,2025-01-18T11:20:30.884166Z,511-1571-1521-1981-1102
NGN,79343,withdrawal,2025-01-18T11:21:02.747861Z,481-11011-1521-1981-155
NGN,119957,withdrawal,2025-01-18T11:21:18.773414Z,501-1981-1521-1561-155
NGN,15000,withdrawal,2025-01-18T11:21:28.58613Z,501-1531-1521-1971-1102
USDT,64.646059,deposit,2025-01-18T11:22:06.017392Z,1011-1531-1521-1981-1100
USDT,30,deposit,2025-01-18T11:22:58.444171Z,1001-1521-1521-1561-148
NGN,150000,withdrawal,2025-01-18T11:23:02.795915Z,571-1491-1521-1561-1100
NGN,60000,withdrawal,2025-03-12T12:54:09.267862Z,1011-1561-1521-1981-151
NGN,30028,withdrawal,2025-01-18T11:23:34.816981Z,1001-11011-1521-1971-156
LTC,0.00803463,deposit,2025-01-18T11:24:21.994234Z,511-1551-1521-1981-157
NGN,11000,withdrawal,2025-01-18T11:24:23.017321Z,571-11021-1521-1971-154
NGN,9100,withdrawal,2025-01-18T11:24:24.115141Z,991-11021-1521-1971-154
NGN,50000,withdrawal,2025-01-18T11:25:06.287432Z,551-1481-1521-1971-1100
NGN,40000,withdrawal,2025-01-18T11:25:50.761832Z,491-1521-1521-1971-197
NGN,9982,withdrawal,2025-01-18T11:25:58.364143Z,491-1521-1521-1971-197
NGN,5000,withdrawal,2025-01-18T11:26:01.449015Z,571-11011-1521-1561-199
NGN,25000,withdrawal,2025-03-12T12:54:13.363353Z,501-1541-1521-1971-197
NGN,2232,withdrawal,2025-01-18T11:26:14.882752Z,521-1561-1521-1561-151
NGN,146364,withdrawal,2025-03-12T16:42:51.137518Z,541-1971-1521-1981-148
NGN,5810,withdrawal,2025-01-18T11:27:04.281633Z,971-11011-1521-1571-1102
NGN,100000,withdrawal,2025-03-12T14:37:58.14156Z,1011-1551-1521-1571-197
NGN,50100,withdrawal,2025-01-18T11:28:08.8486Z,1001-11011-1521-1971-1101
NGN,173262,withdrawal,2025-01-18T11:28:31.380993Z,1021-1481-1521-1561-1100
NGN,100000,deposit,2025-03-12T12:54:32.394974Z,481-11011-1521-1971-1100
NGN,60000,withdrawal,2025-01-18T11:28:43.408039Z,1021-1501-1521-1981-149
NGN,40000,withdrawal,2025-01-18T11:29:29.375059Z,571-1571-1521-1571-151
NGN,4200,withdrawal,2025-01-18T11:29:29.918042Z,551-1531-1521-1571-1102
NGN,21300,withdrawal,2025-01-18T11:29:47.752136Z,491-11001-1521-1971-149
NGN,12504,withdrawal,2025-01-18T11:29:58.023109Z,991-1501-1521-1981-199
NGN,8183,withdrawal,2025-01-18T11:29:58.380522Z,521-1981-1521-1571-157
NGN,19997,withdrawal,2025-01-18T11:30:09.750471Z,551-1561-1521-1981-1101
NGN,5000,withdrawal,2025-01-18T11:30:44.914605Z,991-1991-1521-1981-156
NGN,2000,withdrawal,2025-01-18T11:31:00.066202Z,991-1511-1521-1971-149
NGN,28913,withdrawal,2025-01-18T11:31:20.918497Z,531-1981-1521-1981-150
NGN,29731,withdrawal,2025-01-18T11:31:32.580283Z,1021-11021-1521-1561-199
NGN,28000,withdrawal,2025-03-12T14:38:00.275255Z,491-1991-1521-1571-198
NGN,49200,withdrawal,2025-01-18T11:31:48.665465Z,991-1481-1521-1561-154
NGN,30000,withdrawal,2025-01-18T11:32:03.50669Z,561-11021-1521-1971-198
NGN,21000,deposit,2025-01-18T11:32:05.216551Z,991-1491-1521-1971-154
NGN,1479,withdrawal,2025-01-18T11:32:21.839829Z,551-1981-1521-1971-197
NGN,1479,deposit,2025-01-18T11:32:21.847104Z,991-1491-1521-1971-154
NGN,149898,withdrawal,2025-01-18T11:32:38.653668Z,531-1531-1521-1571-199
SOL,0.07770309,deposit,2025-03-12T12:54:59.20286Z,501-1531-1521-1561-197
NGN,20000,withdrawal,2025-01-18T11:32:53.063801Z,501-1981-1521-1981-199
NGN,100000,withdrawal,2025-03-12T12:55:00.749442Z,1021-1981-1521-1981-156
NGN,7150,deposit,2025-01-18T11:33:12.526629Z,511-11011-1521-1571-1102
NGN,5000,withdrawal,2025-01-18T11:33:16.949147Z,1021-1551-1521-1981-1102
NGN,5000,withdrawal,2025-01-18T11:33:29.276125Z,481-1991-1521-1561-197
NGN,35000,withdrawal,2025-03-12T14:38:30.620915Z,551-1991-1521-1981-157
